Ship_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Operational_Cost_USD,Cluster
Container Ship,Critical,22.98525517149584,2654.6577587314328,659.9089500884993,40510.49030787722,3
Fish Carrier,Good,19.05459860489256,2567.738362689392,480.55913467241976,411311.40336623625,0
Bulk Carrier,Fair,12.507941035348214,2385.454313058731,1409.477300507177,424555.24044441833,2
Container Ship,Fair,13.238650601390486,1029.811884567068,280.46078393235666,385613.1767801688,3
Bulk Carrier,Critical,18.536975229123563,2665.4007531334864,484.0145200893462,231777.39756553865,2
Bulk Carrier,Critical,17.78322339233798,1534.5591909527386,411.1208369471218,207166.6878358569,2
Fish Carrier,Critical,14.06677842001212,548.4989510460009,1719.4242527865404,82748.58801077865,0
Bulk Carrier,Good,15.639137976615672,2391.978662240386,537.520821761324,187691.81989729527,2
Container Ship,Fair,10.482869685963648,2747.092844027348,312.23689662784477,299441.20070419414,3
Bulk Carrier,Critical,15.635149205182795,501.7390269693101,202.3129437801772,415350.916563923,2
Tanker,Fair,16.243527509795136,1750.756762665602,1235.098964296188,126017.0530086343,1
Bulk Carrier,Good,13.203105950886508,632.2538637775478,268.0870254361595,475528.0941547972,2
Container Ship,Fair,23.52940137282897,1417.56226558994,1299.0594338163512,251877.87254977692,3
Fish Carrier,Critical,11.371365355061702,663.9035367399379,555.5348649868088,174144.05664085073,0
Fish Carrier,Critical,22.44847509215974,856.87676976512,496.94360504671863,387549.38841918495,0
Fish Carrier,Good,16.308291294814676,2767.9799428247416,1186.6309039201196,185228.74185723328,0
Tanker,Critical,20.46188182066572,1661.989575982116,627.684497328855,473047.66805102257,1
Fish Carrier,Fair,15.763317771847545,2972.093921624956,545.4276634968019,34422.826413709845,0
Tanker,Good,17.868265787940175,2142.1807172355584,1851.2769309782327,276420.9610258327,1
Container Ship,Good,18.6852422048799,1021.02913273019,142.15577386438395,215803.16851654343,3
Bulk Carrier,Good,11.467011907276294,2269.8282390763184,714.7629163652772,408388.380116377,2
Fish Carrier,Good,19.78049821651642,2950.10186908904,903.0769345702134,391276.5448841752,0
Tanker,Critical,10.093752423533392,2113.0395040876624,1403.5477754335109,363952.2071755793,1
Tanker,Good,10.767406615531176,863.448864585292,1811.7884004285536,466318.0121977066,1
Fish Carrier,Good,24.43764569015223,1921.2135248411785,1977.063848621256,435921.9866586371,0
Tanker,Critical,13.950412795900744,1402.3870611736922,692.128065437478,389848.72086019424,1
Bulk Carrier,Critical,23.47161290917871,2397.1924981526245,372.98518139064413,435801.48483796505,2
Bulk Carrier,Good,18.3702059982353,1130.3149054245578,1455.951383327808,12684.609891756758,2
Tanker,Fair,14.583653440973556,1415.1157133839365,1589.168277088177,83336.97812933839,1
Bulk Carrier,Good,17.516539079344902,1778.5211727104486,1834.4465948454783,125030.3556138147,2
Tanker,Fair,16.6267416986082,1942.155232246454,1189.6348403810796,223045.25334489468,1
Tanker,Good,10.556840142631575,2539.2275731017694,75.05169466979805,294081.8349960572,1
Container Ship,Fair,10.152009109185864,1431.4170535183198,1682.7682332954842,489224.41962370736,3
Tanker,Good,24.718977392828283,1254.6749393657583,1361.1668863209245,407077.5446875532,1
Tanker,Fair,12.730948276483272,2931.074341867908,1663.726157680545,173991.89495767953,1
Fish Carrier,Good,15.186333746742417,1967.298696256278,1666.2235129180722,433341.2054051439,0
Fish Carrier,Critical,23.884499087550097,2413.4957675071,995.0995458304984,120722.50337865105,0
Tanker,Critical,21.71157569706486,1698.112843823741,1793.115593309916,99305.60436865932,1
Tanker,Good,18.31155107456935,2493.3591340114963,1153.9874710293373,209239.04088228865,1
Fish Carrier,Fair,15.529690101134978,1288.689865665001,1921.12195237323,89581.05459165393,0
Fish Carrier,Critical,13.455083561720318,2415.247824718072,1922.610558221468,148754.05819107778,0
Bulk Carrier,Good,12.086072461870138,2797.6450184486816,85.50847381442486,388278.3921872718,2
Tanker,Good,11.96863108428262,1307.4624564572964,790.6282015592249,60511.00358201927,1
Container Ship,Fair,16.26166578707857,1803.6866655268889,1599.2335192252574,61152.846712455386,3
Container Ship,Good,12.66682236567199,1525.8551481049242,161.27762601547806,23110.66454049188,3
Container Ship,Critical,21.32275231131422,2761.9786824435205,1915.088132616539,275965.95077922265,3
Fish Carrier,Critical,21.6579593542685,2895.170490279213,113.03373149567472,124904.56925042265,0
Tanker,Fair,15.552215927373473,2226.8343391453527,1217.1234392997287,13921.488605707069,1
Fish Carrier,Good,15.483995057200891,1757.3726041000407,616.9935415888216,393708.2666518549,0
Tanker,Fair,20.81843909340337,1097.9930794629045,1918.5571547612312,152717.96066288045,1
Fish Carrier,Good,15.039524797712348,1036.264814422225,1727.077107673014,375087.9526516726,0
Container Ship,Good,21.630099455717875,2241.076391747172,720.8078311354868,128522.99071687656,3
Fish Carrier,Critical,22.287872885175403,725.6128736705434,92.20080175149394,63193.963640040194,0
Tanker,Critical,11.06357340080331,869.875506281099,1985.5450793230928,499012.8061716901,1
Fish Carrier,Critical,15.017056935175404,1454.7080878197592,1879.914852380138,436374.4902533102,0
Container Ship,Critical,23.59577275902213,1474.657441743665,304.2948708654143,73620.04521065214,3
Fish Carrier,Critical,23.64553449657452,1842.170172789603,1194.2501846947616,435645.4545969276,0
Fish Carrier,Critical,23.62993229653702,2164.589891171808,1440.5047408093014,18839.42854162457,0
Container Ship,Fair,14.848267024062334,2565.166212369832,393.33143702784366,223113.81165858,3
Container Ship,Good,10.149237096699412,1389.3952709741318,305.78616088632634,165224.35889355082,3
Tanker,Critical,10.447747741284388,1974.4888496318408,866.741160760131,267456.2419672524,1
Fish Carrier,Critical,24.616774375297226,894.1820671905963,87.72685661040248,325835.6250110155,0
Fish Carrier,Fair,10.784367291031469,597.7262407445639,786.7774764816969,113851.91237161838,0
Tanker,Critical,17.49743572650226,853.7557157154431,1246.8131515986502,336472.399072315,1
Container Ship,Critical,24.42145655144864,1455.4657522249686,1296.3679026256616,93003.92782642297,3
Bulk Carrier,Fair,13.031458734321312,1587.0906390047294,730.6141576133705,251664.6759216714,2
Tanker,Fair,22.764222938828134,2643.57408955262,125.33243035283829,497140.3278318649,1
Tanker,Fair,16.536705287577465,1801.962574843237,695.4701744361969,82775.35891864257,1
Container Ship,Critical,23.744081284536232,815.6183819082714,1948.8140755331217,351573.64351134974,3
Container Ship,Good,21.727735358811817,794.535026499693,1905.539571080104,304587.99414812657,3
Tanker,Fair,15.04824274373463,602.3238724726325,1443.4393557054764,80335.86260846606,1
Container Ship,Good,14.082020165110888,2054.729345875496,1658.361908555884,164487.2100853586,3
Tanker,Fair,22.588827672042623,1680.3011958165446,881.1973111060009,275544.6160296536,1
Container Ship,Fair,17.323964401111645,1157.9634158140211,1758.9362700973647,166144.9428521355,3
Container Ship,Good,16.12843101636132,2626.457222841388,1595.132427431934,163488.86279838867,3
Tanker,Good,11.136197931740506,514.7510633479139,910.5722818408108,280237.52968420734,1
Fish Carrier,Critical,21.28295375791103,698.2424111122541,942.5541543435762,35522.759494722704,0
Bulk Carrier,Critical,16.292932782952455,1881.663267122468,345.63494595589884,486046.3896888893,2
Bulk Carrier,Good,24.54729125296065,1191.8614322154003,881.3946102419163,361836.6595682293,2
Container Ship,Good,16.173683764845656,2770.503108625036,275.0911887666804,427276.0645924582,3
Bulk Carrier,Fair,16.36017159817031,1625.4038275238065,765.6371802547695,54723.00664126553,2
Container Ship,Critical,20.427986175499505,2607.6418039150367,1811.924433068431,313735.6387425953,3
Container Ship,Good,16.899206224675037,1796.3852068595352,50.43314996995298,454039.9013771226,3
Tanker,Good,21.212026183250742,2276.546755085069,1013.4336918091972,12379.69589963567,1
Bulk Carrier,Fair,14.745257014200496,1463.584310492342,134.48925130454245,125002.9409001702,2
Bulk Carrier,Good,10.332967381956545,2880.456274053924,1236.428525782162,388498.8455961632,2
Container Ship,Fair,19.257519678001284,1604.9184640467754,1082.5912853942016,495980.937492757,3
Fish Carrier,Fair,22.059904383058203,1339.0296070739646,1588.0653310257192,99068.95003645148,0
Container Ship,Fair,18.2548046714753,1282.4803223105405,305.83710113104814,213096.25416074265,3
Container Ship,Good,22.90966646274091,1782.7360399783431,1361.3775210334948,65194.95736072786,3
Container Ship,Critical,21.498791202056648,1717.4405516715,1009.9663596406318,485494.7043271797,3
Container Ship,Good,19.2413624861098,2576.744619404284,639.3819184256548,442907.31917493313,3
Container Ship,Critical,10.575816151399419,1432.570693376219,1567.535843897691,38483.06541657704,3
Fish Carrier,Good,10.840201250958971,1440.6007348070852,1570.506984147551,114975.02623556886,0
Container Ship,Critical,13.96204894375375,2168.721771736862,1277.7065980908178,477311.84289482434,3
Container Ship,Critical,11.984807030154244,1013.6207700055023,1531.7557373614436,75749.26807235167,3
Tanker,Critical,21.955471237917727,2977.864839353861,227.2213012280132,310416.3054565159,1
Container Ship,Good,14.211080320258851,1287.333620562797,868.0980444764027,185277.5040650859,3
Tanker,Good,21.89531872935577,854.2222304565807,113.41743872512939,226846.45400339048,1
Bulk Carrier,Fair,19.497808381450987,1310.0331768295025,365.2925169560074,252072.96884901865,2
Tanker,Critical,10.44193169417071,2804.380957107948,1109.9105060683753,147717.5998898291,1
Container Ship,Fair,22.704271638536863,1465.5509809845123,1716.242574234665,424146.2401975628,3
Fish Carrier,Good,11.067130690685484,2266.3022440177324,1969.7839956475773,134188.61511846358,0
Fish Carrier,Good,24.813369656081605,2131.665883727465,971.5090071451982,47875.905323672225,0
Fish Carrier,Fair,20.09701843398059,2980.88169155834,1032.1390015623815,488964.3277996383,0
Bulk Carrier,Fair,22.023507619607315,2507.338831090794,1659.4291362118831,158077.7615766162,2
Container Ship,Good,14.423126576507972,2252.825824981681,1080.72989171055,192194.71162109968,3
Tanker,Good,16.588108833123712,2237.258473765619,1940.7469058056781,268432.5624388545,1
Bulk Carrier,Fair,18.327701711799783,2766.450904606462,1986.202808143187,427088.7617130067,2
Fish Carrier,Fair,17.69621768914964,1048.7360101355566,1671.6024421799189,143653.21882472152,0
Fish Carrier,Fair,11.69117989164048,1687.3900450611889,885.8144961660083,383103.28300496575,0
Bulk Carrier,Critical,14.248599595105157,1833.4645956015397,468.9340402601713,451614.6607592674,2
Bulk Carrier,Good,19.376551388711217,535.947707645807,1032.2191723619767,484860.6458179423,2
Container Ship,Fair,23.1388639141221,2339.665255067297,1518.4245543679344,201377.6527753772,3
Bulk Carrier,Critical,22.449545579990684,835.662716956584,332.4124023131868,331960.3652483553,2
Container Ship,Good,11.807165474550064,1385.3630659001035,1906.9366016459007,37559.77277472519,3
Bulk Carrier,Critical,23.16388383049413,2836.746794132757,1447.2215911532671,122699.65046829346,2
Bulk Carrier,Critical,17.831696449561246,2139.005541405111,893.1653954614155,144692.36967326712,2
Bulk Carrier,Critical,15.097774649444176,1490.6782786918377,1748.5992197764092,386664.0986890925,2
Bulk Carrier,Good,16.399088131991896,657.0877145774596,618.6478399432141,347134.70956840884,2
Container Ship,Fair,19.254110823568645,2308.452611187089,1353.912792096108,440883.3600214409,3
Fish Carrier,Fair,22.672995879126876,2701.2110320706547,995.8826464847532,203463.30333367083,0
Tanker,Fair,17.173681733223663,2897.8618242132497,1057.81535355482,404633.8441799456,1
Tanker,Critical,22.168237353125107,2733.8950071306426,1347.1614798351754,201379.03818757008,1
Container Ship,Good,17.251327826478164,1563.3854180277028,698.8998225251186,411679.1891968968,3
Fish Carrier,Fair,22.38891553672944,552.8930627769755,278.9810769045516,89634.69148651953,0
Container Ship,Good,14.308677999640466,1565.9235226735148,1690.3579198980535,320071.7158768949,3
Tanker,Good,24.73938224515101,592.9003093396539,144.64821691862107,449858.1775036546,1
Bulk Carrier,Good,24.23703591309431,2700.711797957216,1819.5974099656364,191567.8599777119,2
Bulk Carrier,Critical,10.385964999736665,663.4851871078058,1914.060648557046,197098.4731478448,2
Bulk Carrier,Critical,24.039480433006894,2726.0040960383403,1252.5545893183485,178109.12893721514,2
Tanker,Fair,13.241597304297148,2549.7853270577666,283.86027958776276,53029.05862362869,1
Fish Carrier,Good,11.62402111442925,2476.9282963704745,1636.8248185096727,85821.53723286156,0
Tanker,Good,17.77099928599013,2947.438279870888,1657.2144187898248,115367.69649915994,1
Tanker,Fair,12.786683714861212,2288.126442528932,851.6410508431125,304563.51253595244,1
Tanker,Critical,19.707905737123387,1801.5344221300077,295.64245142593927,173048.04346923874,1
Fish Carrier,Good,11.885642123048912,2103.3328590016044,150.72875045219962,55391.21256324742,0
Fish Carrier,Good,24.620722565820955,2791.7933661319994,730.477237151471,472824.2096961009,0
Container Ship,Fair,20.69588763354312,2758.0268419405093,406.4255136236312,194977.3446704125,3
Container Ship,Good,14.80339132249721,1178.0726303991455,1500.443438257655,57544.42524255166,3
Bulk Carrier,Fair,23.21501460541955,1372.2402056169208,187.36857388196017,476188.1384376105,2
Container Ship,Critical,22.886226296101377,858.4001666882853,1221.716535660919,235899.82968792607,3
Container Ship,Critical,15.55909144659338,2613.036163508466,1978.6657785046527,186296.9273951912,3
Bulk Carrier,Fair,11.335886741794948,2468.7042393202955,947.1546339121423,453903.40784575767,2
Fish Carrier,Fair,24.20011268589128,2236.27834861012,649.3765109200526,327158.38855475327,0
Fish Carrier,Fair,19.448823593579448,612.6928952064786,1820.417536617776,41883.24163995194,0
Tanker,Critical,14.522721464235518,2443.844306529548,1625.2591107166354,28764.089926417597,1
Container Ship,Fair,18.232369324619256,1962.8625534084165,568.0992736852629,341636.1135071019,3
Bulk Carrier,Good,17.18494190325322,2414.7946473339207,1154.9839011184793,82559.48382028821,2
Bulk Carrier,Critical,13.44323150271816,548.517986370111,599.9435723011711,116844.50603699137,2
Container Ship,Fair,15.06539429431374,1010.9489012773096,1336.0461385443284,178839.8329194953,3
Tanker,Fair,24.52962223670843,1136.0002033285602,1713.0850536859566,420234.3123394055,1
Tanker,Critical,15.941127891305849,820.173868859685,129.71871213264933,130299.61254418294,1
Tanker,Fair,13.831597994435802,925.3911043089284,771.2783559879686,190258.0978575503,1
Tanker,Critical,23.89823450856889,2402.4940508321097,173.9502382131094,18072.599962197302,1
Fish Carrier,Critical,15.628223929683529,1389.3053550980478,1034.7069085424323,205143.0830402388,0
Bulk Carrier,Fair,23.51418335442153,1042.9433970533955,1697.3272071750762,290448.83027358085,2
Bulk Carrier,Good,15.75348723637003,1340.6384311945085,83.8808686332327,284493.5097517206,2
Bulk Carrier,Fair,20.01882633174265,2830.084517702785,783.1528541499014,234192.9986154947,2
Container Ship,Critical,24.050801229279465,1834.1691159153293,1433.9521334092435,70196.29452390652,3
Bulk Carrier,Good,11.284648733389236,1830.4448841313556,1061.494538182424,109488.76647687383,2
Fish Carrier,Critical,13.743455836316294,763.3603715647428,302.00632391007593,437457.5447500666,0
Tanker,Good,19.04388201898569,843.39568949912,1254.7300241384448,45297.55315332746,1
Tanker,Critical,10.76253966299602,1645.1788261762913,492.0796254486663,209956.3137481817,1
Fish Carrier,Critical,11.423750251764403,1109.0024411934146,1443.7847393446773,340601.15020227147,0
Container Ship,Good,12.40928384613468,1306.776828917927,1447.1271319763475,367713.0837095719,3
Fish Carrier,Critical,23.18409532512587,571.1685420118863,924.8907533291076,445426.0144465321,0
